time,node,cpu,ram,disk,latency,throughput,received,outputs
02:36:33,pi4-1,5.8,61.4,0.9,4.6,995.3,52754,10550
02:36:34,pi5-16,3.7,29.0,5.9,4.8,997.3,53658,10731
02:36:35,pi5-8,9.6,18.2,36.2,4.7,996.4,54131,10826
02:36:35,pi1-512,100.0,38.3,93.9,13.6,265.8,14385,2876
02:36:35,pi4-1,5.9,61.4,0.9,4.6,1003.3,54762,10952
02:36:36,pi5-16,4.4,28.9,5.9,4.8,1004.2,55667,11133
02:36:37,pi5-8,24.5,18.3,36.2,4.7,998.2,56125,11225
02:36:37,pi1-512,100.0,38.3,93.9,13.6,265.0,14922,2984
02:36:37,pi4-1,6.4,61.4,0.9,4.6,994.4,56752,11350
02:36:38,pi5-16,12.8,28.9,5.9,4.9,983.3,57634,11526
02:36:39,pi5-8,5.9,18.3,36.2,4.7,986.0,58100,11620
02:36:39,pi1-512,100.0,38.3,93.9,14.2,258.9,15443,3088
02:36:39,pi4-1,6.4,61.4,0.9,4.7,991.3,58736,11747
02:36:40,pi5-16,4.4,28.8,5.9,4.8,1001.2,59637,11927
02:36:41,pi5-8,10.6,18.3,36.2,4.7,1000.4,60103,12020
02:36:41,pi1-512,100.0,38.4,93.9,14.2,256.6,15959,3191
02:36:41,pi4-1,6.3,61.4,0.9,4.6,999.4,60736,12147
02:36:42,pi5-16,4.6,28.8,5.9,4.8,1000.7,61639,12327
02:36:43,pi5-8,4.9,18.3,36.2,4.7,1003.5,62113,12422
02:36:43,pi1-512,100.0,38.4,93.9,13.8,264.1,16490,3298
02:36:43,pi4-1,6.7,61.4,0.9,4.6,1001.9,62741,12548
02:36:44,pi5-16,4.3,28.8,5.9,4.8,995.7,63631,12726
02:36:45,pi5-8,5.1,18.3,36.2,4.7,998.6,64113,12822
02:36:45,pi1-512,100.0,38.4,93.9,13.6,265.1,17023,3404
02:36:45,pi4-1,6.4,61.4,0.9,4.6,995.3,64733,12946
02:36:46,pi5-16,7.4,28.8,5.9,4.8,1002.8,65637,13127
02:36:47,pi5-8,19.2,18.2,36.2,4.7,996.1,66110,13221
02:36:47,pi1-512,100.0,38.4,93.9,13.7,264.6,17555,3510
02:36:47,pi4-1,6.9,61.4,0.9,4.6,1004.9,66744,13348
02:36:48,pi5-16,18.8,28.9,5.9,4.8,993.3,67624,13524
02:36:49,pi5-8,13.4,18.2,36.2,4.7,998.3,68112,13622
02:36:49,pi1-512,100.0,38.4,93.9,13.7,264.9,18092,3618
02:36:49,pi4-1,6.4,61.4,0.9,4.6,996.0,68740,13747
02:36:50,pi5-16,12.7,28.9,5.9,4.8,997.2,69619,13923
02:36:51,pi5-8,5.8,18.2,36.2,4.7,1006.4,70123,14024
02:36:51,pi1-512,100.0,38.3,93.9,13.8,263.9,18625,3724
02:36:51,pi4-1,5.8,61.4,0.9,4.6,1000.3,70742,14148
02:36:52,pi5-16,29.8,28.9,5.9,4.9,993.3,71606,14321
